epoch;buy/sell;type;price
9137;buy;fruit;1
9139;buy;fruit;1
9149;buy;fruit;1
9164;buy;fruit;1
9175;buy;fruit;1
9190;buy;fruit;1
9197;buy;fruit;1
9214;buy;fruit;1
9223;buy;fruit;1
9236;buy;fruit;1
9245;buy;fruit;1
9260;buy;fruit;1
9271;buy;fruit;1
9286;buy;fruit;1
9294;buy;fruit;1
9312;buy;fruit;1
9315;buy;fruit;1
9329;buy;fruit;1
9338;buy;fruit;1
9359;buy;fruit;1
9368;buy;fruit;1
9371;buy;fruit;1
9383;buy;fruit;1
9410;buy;fruit;1
9414;buy;fruit;1
9426;buy;fruit;1
9429;buy;fruit;1
9439;buy;fruit;1
9463;buy;fruit;1
9466;buy;fruit;1
9474;buy;fruit;1
9481;buy;fruit;2
9515;buy;fruit;1
9520;buy;fruit;1
9525;buy;fruit;1
9529;buy;fruit;2
9529;buy;fruit;2
9560;buy;fruit;1
9567;buy;fruit;1
9574;buy;fruit;1
9578;buy;fruit;2
9610;buy;fruit;1
9617;buy;fruit;1
9626;buy;fruit;1
9628;buy;fruit;2
9628;buy;fruit;2
9661;buy;fruit;1
9684;buy;fruit;1
9685;buy;fruit;2
9685;buy;fruit;1
9705;buy;fruit;1
9707;buy;fruit;2
9731;buy;fruit;1
9731;buy;fruit;1
9746;buy;fruit;1
9754;buy;fruit;1
9762;buy;fruit;2
9776;buy;fruit;1
9783;buy;fruit;1
9794;buy;fruit;1
9803;buy;fruit;1
9807;buy;fruit;2
9831;buy;fruit;1
9838;buy;fruit;1
9844;buy;fruit;1
9850;buy;fruit;2
9863;buy;fruit;2
9877;buy;fruit;1
9888;buy;fruit;1
9897;buy;fruit;1
9903;buy;fruit;1
9910;buy;fruit;2
9922;buy;fruit;3
9932;buy;fruit;3
9937;buy;fruit;3
9949;buy;fruit;4
9960;buy;fruit;5
9973;buy;fruit;5
9977;buy;fruit;5
9995;buy;fruit;3
72;sell;fruit;71
89;sell;fruit;87
90;sell;fruit;87
99;sell;fruit;86
113;sell;fruit;85
119;sell;fruit;84
122;sell;fruit;82
158;sell;fruit;63
212;sell;fruit;61
241;sell;fruit;71
247;sell;fruit;71
261;sell;fruit;70
271;sell;fruit;69
287;sell;fruit;68
300;sell;fruit;67
312;sell;fruit;66
363;sell;fruit;57
399;sell;fruit;64
420;sell;fruit;73
424;sell;fruit;73
429;sell;fruit;72
438;sell;fruit;71
449;sell;fruit;68
475;sell;fruit;56
536;sell;fruit;55
562;sell;fruit;66
575;sell;fruit;70
580;sell;fruit;70
596;sell;fruit;69
600;sell;fruit;68
609;sell;fruit;67
688;sell;fruit;72
692;sell;fruit;73
707;sell;fruit;73
713;sell;fruit;72
736;sell;fruit;71
738;sell;fruit;70
770;sell;fruit;67
803;sell;fruit;66
854;sell;fruit;88
859;sell;fruit;92
859;sell;fruit;92
877;sell;fruit;91
879;sell;fruit;90
902;sell;fruit;88
906;sell;fruit;87
929;sell;fruit;72
936;sell;fruit;65
1074;sell;fruit;100
1081;sell;fruit;100
1083;sell;fruit;99
1126;sell;fruit;100
1136;sell;fruit;100
1171;sell;fruit;100
1174;sell;fruit;100
1213;sell;fruit;100
1233;sell;fruit;100
1240;sell;fruit;100
1261;sell;fruit;100
1278;sell;fruit;100
1306;sell;fruit;100
1329;sell;fruit;100
1333;sell;fruit;100
1337;sell;fruit;99
1378;sell;fruit;100
1384;sell;fruit;99
1405;sell;fruit;98
1438;sell;fruit;100
1456;sell;fruit;100
1467;sell;fruit;99
1476;sell;fruit;98
1519;sell;fruit;100
1527;sell;fruit;99
1531;sell;fruit;98
1547;sell;fruit;97
1598;sell;fruit;100
1627;sell;fruit;100
1637;sell;fruit;100
1640;sell;fruit;99
1678;sell;fruit;100
1687;sell;fruit;99
1698;sell;fruit;98
1741;sell;fruit;100
1755;sell;fruit;100
1782;sell;fruit;100
1785;sell;fruit;99
1835;sell;fruit;100
1839;sell;fruit;100
1847;sell;fruit;99
1852;sell;fruit;98
1900;sell;fruit;100
1906;sell;fruit;99
1926;sell;fruit;98
1934;sell;fruit;97
1979;sell;fruit;100
1989;sell;fruit;99
2000;sell;fruit;98
2007;sell;fruit;97
2012;sell;fruit;96
2045;sell;fruit;86
2057;sell;fruit;85
2088;sell;fruit;80
2129;sell;fruit;79
2131;sell;fruit;78
2183;sell;fruit;88
2189;sell;fruit;88
2195;sell;fruit;87
2206;sell;fruit;86
2224;sell;fruit;85
2244;sell;fruit;84
2260;sell;fruit;83
2268;sell;fruit;81
2343;sell;fruit;78
2357;sell;fruit;83
2366;sell;fruit;83
2375;sell;fruit;82
2396;sell;fruit;81
2410;sell;fruit;80
2431;sell;fruit;79
2484;sell;fruit;90
2492;sell;fruit;90
2499;sell;fruit;90
2513;sell;fruit;89
2525;sell;fruit;88
2531;sell;fruit;87
2610;sell;fruit;94
2620;sell;fruit;100
2628;sell;fruit;99
2643;sell;fruit;98
2663;sell;fruit;97
2679;sell;fruit;96
2684;sell;fruit;95
2702;sell;fruit;94
2713;sell;fruit;93
2724;sell;fruit;84
2793;sell;fruit;67
2806;sell;fruit;67
2846;sell;fruit;80
2846;sell;fruit;80
2890;sell;fruit;97
2896;sell;fruit;100
2904;sell;fruit;99
2915;sell;fruit;98
2923;sell;fruit;97
2953;sell;fruit;96
2957;sell;fruit;95
2975;sell;fruit;90
3006;sell;fruit;83
3020;sell;fruit;82
3063;sell;fruit;80
3107;sell;fruit;94
3110;sell;fruit;94
3114;sell;fruit;93
3132;sell;fruit;92
3138;sell;fruit;91
3148;sell;fruit;87
3224;sell;fruit;85
3229;sell;fruit;85
3254;sell;fruit;86
3263;sell;fruit;86
3266;sell;fruit;85
3317;sell;fruit;89
3328;sell;fruit;89
3337;sell;fruit;88
3340;sell;fruit;87
3347;sell;fruit;85
3421;sell;fruit;79
3434;sell;fruit;81
3457;sell;fruit;86
3458;sell;fruit;86
3464;sell;fruit;85
3486;sell;fruit;84
3495;sell;fruit;83
3500;sell;fruit;78
3602;sell;fruit;85
3617;sell;fruit;99
3630;sell;fruit;100
3637;sell;fruit;99
3644;sell;fruit;98
3654;sell;fruit;97
3660;sell;fruit;96
3701;sell;fruit;87
3719;sell;fruit;86
3770;sell;fruit;96
3775;sell;fruit;96
3777;sell;fruit;95
3809;sell;fruit;94
3812;sell;fruit;93
3818;sell;fruit;92
3899;sell;fruit;100
3906;sell;fruit;100
3908;sell;fruit;99
3933;sell;fruit;98
3935;sell;fruit;97
3937;sell;fruit;96
3963;sell;fruit;84
4022;sell;fruit;81
4041;sell;fruit;83
4050;sell;fruit;83
4070;sell;fruit;82
4082;sell;fruit;81
4097;sell;fruit;80
4111;sell;fruit;79
4172;sell;fruit;91
4175;sell;fruit;91
4183;sell;fruit;90
4197;sell;fruit;89
4201;sell;fruit;88
4217;sell;fruit;80
4302;sell;fruit;91
4305;sell;fruit;93
4307;sell;fruit;93
4325;sell;fruit;92
4333;sell;fruit;91
4363;sell;fruit;90
4381;sell;fruit;89
4423;sell;fruit;92
4424;sell;fruit;93
4432;sell;fruit;91
4458;sell;fruit;90
4460;sell;fruit;89
4524;sell;fruit;85
4541;sell;fruit;87
4553;sell;fruit;87
4572;sell;fruit;86
4590;sell;fruit;85
4607;sell;fruit;84
4642;sell;fruit;86
4651;sell;fruit;86
4666;sell;fruit;85
4688;sell;fruit;84
4716;sell;fruit;83
4744;sell;fruit;87
4748;sell;fruit;87
4768;sell;fruit;86
4771;sell;fruit;85
4779;sell;fruit;84
4858;sell;fruit;93
4866;sell;fruit;100
4883;sell;fruit;100
4886;sell;fruit;99
4897;sell;fruit;98
4908;sell;fruit;97
4909;sell;fruit;97
4978;sell;fruit;76
5002;sell;fruit;78
5007;sell;fruit;78
5016;sell;fruit;77
5030;sell;fruit;76
5082;sell;fruit;78
5110;sell;fruit;89
5112;sell;fruit;89
5114;sell;fruit;88
5126;sell;fruit;87
5145;sell;fruit;84
5160;sell;fruit;80
5231;sell;fruit;83
5234;sell;fruit;83
5260;sell;fruit;83
5265;sell;fruit;83
5275;sell;fruit;82
5277;sell;fruit;81
5356;sell;fruit;86
5366;sell;fruit;93
5376;sell;fruit;93
5380;sell;fruit;92
5384;sell;fruit;91
5405;sell;fruit;86
5471;sell;fruit;94
5471;sell;fruit;94
5487;sell;fruit;93
5491;sell;fruit;92
5505;sell;fruit;91
5564;sell;fruit;92
5578;sell;fruit;92
5592;sell;fruit;91
5602;sell;fruit;90
5603;sell;fruit;89
5674;sell;fruit;98
5698;sell;fruit;100
5708;sell;fruit;100
5711;sell;fruit;99
5716;sell;fruit;98
5734;sell;fruit;97
5751;sell;fruit;96
5807;sell;fruit;100
5815;sell;fruit;99
5819;sell;fruit;98
5841;sell;fruit;97
5855;sell;fruit;96
5862;sell;fruit;95
5929;sell;fruit;98
5935;sell;fruit;98
5952;sell;fruit;97
5963;sell;fruit;96
5964;sell;fruit;96
5972;sell;fruit;90
6052;sell;fruit;86
6058;sell;fruit;86
6073;sell;fruit;85
6101;sell;fruit;86
6112;sell;fruit;86
6115;sell;fruit;85
6138;sell;fruit;84
6188;sell;fruit;92
6195;sell;fruit;92
6210;sell;fruit;91
6225;sell;fruit;90
6227;sell;fruit;89
6256;sell;fruit;87
6263;sell;fruit;86
6326;sell;fruit;87
6335;sell;fruit;87
6355;sell;fruit;86
6369;sell;fruit;85
6385;sell;fruit;84
6405;sell;fruit;83
6447;sell;fruit;90
6457;sell;fruit;90
6465;sell;fruit;89
6482;sell;fruit;88
6483;sell;fruit;88
6549;sell;fruit;91
6558;sell;fruit;91
6561;sell;fruit;90
6581;sell;fruit;89
6582;sell;fruit;89
6593;sell;fruit;81
6671;sell;fruit;77
6689;sell;fruit;87
6708;sell;fruit;96
6718;sell;fruit;96
6731;sell;fruit;95
6736;sell;fruit;94
6743;sell;fruit;93
6779;sell;fruit;87
6830;sell;fruit;97
6834;sell;fruit;97
6848;sell;fruit;96
6850;sell;fruit;95
6866;sell;fruit;94
6886;sell;fruit;91
6927;sell;fruit;88
6945;sell;fruit;87
6990;sell;fruit;97
6994;sell;fruit;97
7008;sell;fruit;96
7021;sell;fruit;95
7026;sell;fruit;94
7040;sell;fruit;91
7044;sell;fruit;87
7078;sell;fruit;61
7120;sell;fruit;50
7164;sell;fruit;54
7181;sell;fruit;56
7201;sell;fruit;58
7212;sell;fruit;58
7220;sell;fruit;57
7261;sell;fruit;58
7281;sell;fruit;60
7292;sell;fruit;60
7299;sell;fruit;59
7308;sell;fruit;58
7324;sell;fruit;57
7382;sell;fruit;55
7387;sell;fruit;55
7428;sell;fruit;63
7435;sell;fruit;63
7446;sell;fruit;62
7463;sell;fruit;61
7471;sell;fruit;60
7478;sell;fruit;59
7553;sell;fruit;62
7556;sell;fruit;62
7558;sell;fruit;61
7582;sell;fruit;60
7592;sell;fruit;59
7646;sell;fruit;65
7647;sell;fruit;66
7651;sell;fruit;64
7662;sell;fruit;63
7680;sell;fruit;56
7758;sell;fruit;66
7765;sell;fruit;72
7775;sell;fruit;72
7784;sell;fruit;71
7798;sell;fruit;70
7812;sell;fruit;69
7817;sell;fruit;68
7849;sell;fruit;56
7908;sell;fruit;64
7923;sell;fruit;68
7928;sell;fruit;68
7936;sell;fruit;67
7947;sell;fruit;66
7954;sell;fruit;64
8044;sell;fruit;74
8056;sell;fruit;85
8064;sell;fruit;88
8078;sell;fruit;88
8080;sell;fruit;87
8087;sell;fruit;86
8102;sell;fruit;82
8112;sell;fruit;73
8134;sell;fruit;54
8137;sell;fruit;51
8286;sell;fruit;81
8316;sell;fruit;100
8339;sell;fruit;100
8361;sell;fruit;100
8391;sell;fruit;100
8394;sell;fruit;100
8438;sell;fruit;100
8441;sell;fruit;100
8457;sell;fruit;100
8482;sell;fruit;100
8509;sell;fruit;100
8538;sell;fruit;100
8545;sell;fruit;100
8560;sell;fruit;100
8587;sell;fruit;100
8613;sell;fruit;100
8638;sell;fruit;100
8646;sell;fruit;100
8656;sell;fruit;100
8687;sell;fruit;100
8709;sell;fruit;100
8733;sell;fruit;100
8743;sell;fruit;100
8759;sell;fruit;100
8782;sell;fruit;100
8814;sell;fruit;100
8820;sell;fruit;100
8845;sell;fruit;100
8863;sell;fruit;100
8878;sell;fruit;100
8916;sell;fruit;100
8918;sell;fruit;100
8937;sell;fruit;100
8965;sell;fruit;100
8990;sell;fruit;100
9013;sell;fruit;100
9014;sell;fruit;99
9039;sell;fruit;100
9062;sell;fruit;100
9070;sell;fruit;99
9113;sell;fruit;100
9117;sell;fruit;100
9126;sell;fruit;99
9143;sell;fruit;98
9192;sell;fruit;100
9203;sell;fruit;100
9213;sell;fruit;99
9220;sell;fruit;98
9264;sell;fruit;100
9269;sell;fruit;99
9283;sell;fruit;98
9293;sell;fruit;97
9339;sell;fruit;100
9346;sell;fruit;99
9357;sell;fruit;98
9380;sell;fruit;97
9437;sell;fruit;100
9438;sell;fruit;99
9451;sell;fruit;99
9453;sell;fruit;98
9461;sell;fruit;97
9536;sell;fruit;100
9544;sell;fruit;100
9548;sell;fruit;99
9550;sell;fruit;98
9555;sell;fruit;97
9637;sell;fruit;100
9646;sell;fruit;100
9651;sell;fruit;99
9656;sell;fruit;98
9658;sell;fruit;97
9725;sell;fruit;100
9735;sell;fruit;99
9751;sell;fruit;99
9757;sell;fruit;98
9769;sell;fruit;97
9819;sell;fruit;100
9827;sell;fruit;99
9851;sell;fruit;98
9860;sell;fruit;97
9895;sell;fruit;96
9921;sell;fruit;100
9928;sell;fruit;99
9931;sell;fruit;98
9946;sell;fruit;97
9954;sell;fruit;96
4;buy;meat;47
17;buy;meat;35
18;buy;meat;35
19;buy;meat;35
34;buy;meat;36
40;buy;meat;37
54;buy;meat;38
60;buy;meat;39
73;buy;meat;40
83;buy;meat;41
97;buy;meat;40
100;buy;meat;40
114;buy;meat;41
115;buy;meat;41
137;buy;meat;41
146;buy;meat;40
156;buy;meat;39
165;buy;meat;39
171;buy;meat;39
189;buy;meat;36
196;buy;meat;35
210;buy;meat;30
216;buy;meat;29
220;buy;meat;29
230;buy;meat;30
242;buy;meat;31
262;buy;meat;25
266;buy;meat;24
270;buy;meat;24
279;buy;meat;25
292;buy;meat;26
317;buy;meat;15
317;buy;meat;15
324;buy;meat;16
333;buy;meat;17
340;buy;meat;18
349;buy;meat;19
350;buy;meat;19
373;buy;meat;21
384;buy;meat;22
394;buy;meat;23
401;buy;meat;24
410;buy;meat;25
424;buy;meat;26
430;buy;meat;27
431;buy;meat;27
450;buy;meat;29
460;buy;meat;30
473;buy;meat;31
484;buy;meat;32
493;buy;meat;33
504;buy;meat;34
509;buy;meat;35
510;buy;meat;35
530;buy;meat;37
543;buy;meat;38
551;buy;meat;39
561;buy;meat;40
573;buy;meat;41
583;buy;meat;42
590;buy;meat;43
602;buy;meat;44
612;buy;meat;45
624;buy;meat;46
630;buy;meat;47
640;buy;meat;48
652;buy;meat;49
660;buy;meat;50
672;buy;meat;51
680;buy;meat;52
692;buy;meat;53
704;buy;meat;54
713;buy;meat;55
726;buy;meat;55
734;buy;meat;55
746;buy;meat;55
756;buy;meat;54
761;buy;meat;54
761;buy;meat;54
787;buy;meat;54
791;buy;meat;54
791;buy;meat;54
820;buy;meat;51
823;buy;meat;51
837;buy;meat;50
845;buy;meat;50
850;buy;meat;50
862;buy;meat;51
877;buy;meat;50
882;buy;meat;50
890;buy;meat;51
901;buy;meat;52
912;buy;meat;53
913;buy;meat;53
938;buy;meat;52
941;buy;meat;52
951;buy;meat;53
968;buy;meat;51
971;buy;meat;51
986;buy;meat;51
990;buy;meat;51
1000;buy;meat;52
1018;buy;meat;50
1022;buy;meat;50
1032;buy;meat;51
1052;buy;meat;45
1053;buy;meat;45
1065;buy;meat;46
1069;buy;meat;46
1084;buy;meat;47
1092;buy;meat;48
1101;buy;meat;49
1113;buy;meat;50
1129;buy;meat;47
1132;buy;meat;47
1140;buy;meat;48
1150;buy;meat;49
1164;buy;meat;50
1183;buy;meat;43
1187;buy;meat;41
1191;buy;meat;41
1192;buy;meat;41
1212;buy;meat;43
1229;buy;meat;40
1238;buy;meat;37
1240;buy;meat;37
1249;buy;meat;38
1262;buy;meat;39
1270;buy;meat;40
1286;buy;meat;40
1298;buy;meat;37
1299;buy;meat;36
1320;buy;meat;33
1322;buy;meat;33
1329;buy;meat;34
1341;buy;meat;35
1351;buy;meat;36
1381;buy;meat;21
1382;buy;meat;20
1388;buy;meat;21
1393;buy;meat;22
1403;buy;meat;23
1417;buy;meat;24
1437;buy;meat;17
1442;buy;meat;14
1444;buy;meat;14
1453;buy;meat;15
1453;buy;meat;15
1487;buy;meat;9
1489;buy;meat;9
1494;buy;meat;9
1505;buy;meat;10
1514;buy;meat;11
1537;buy;meat;4
1541;buy;meat;2
1548;buy;meat;2
1554;buy;meat;3
1554;buy;meat;3
1576;buy;meat;5
1589;buy;meat;6
1595;buy;meat;6
1595;buy;meat;6
1615;buy;meat;8
1629;buy;meat;9
1638;buy;meat;9
1646;buy;meat;10
1653;buy;meat;11
1667;buy;meat;12
1668;buy;meat;12
1689;buy;meat;14
1697;buy;meat;14
1705;buy;meat;15
1705;buy;meat;15
1726;buy;meat;17
1750;buy;meat;7
1752;buy;meat;6
1753;buy;meat;6
1753;buy;meat;6
1773;buy;meat;8
1787;buy;meat;9
1797;buy;meat;10
1804;buy;meat;11
1805;buy;meat;11
1823;buy;meat;13
1835;buy;meat;14
1835;buy;meat;14
1857;buy;meat;16
1866;buy;meat;17
1867;buy;meat;17
1885;buy;meat;19
1886;buy;meat;19
1906;buy;meat;21
1920;buy;meat;21
1927;buy;meat;21
1934;buy;meat;22
1944;buy;meat;23
1956;buy;meat;24
1965;buy;meat;25
1974;buy;meat;26
1984;buy;meat;27
1994;buy;meat;28
1994;buy;meat;28
2018;buy;meat;30
2026;buy;meat;31
2027;buy;meat;31
2045;buy;meat;33
2055;buy;meat;34
2064;buy;meat;35
2074;buy;meat;36
2087;buy;meat;37
2095;buy;meat;38
2104;buy;meat;39
2105;buy;meat;39
2127;buy;meat;41
2138;buy;meat;42
2145;buy;meat;43
2155;buy;meat;44
2155;buy;meat;44
2177;buy;meat;46
2189;buy;meat;47
2196;buy;meat;47
2205;buy;meat;48
2223;buy;meat;45
2227;buy;meat;45
2237;buy;meat;46
2245;buy;meat;47
2255;buy;meat;48
2264;buy;meat;49
2277;buy;meat;50
2278;buy;meat;50
2299;buy;meat;52
2311;buy;meat;50
2314;buy;meat;50
2324;buy;meat;51
2337;buy;meat;52
2338;buy;meat;52
2357;buy;meat;54
2365;buy;meat;55
2365;buy;meat;55
2385;buy;meat;57
2401;buy;meat;56
2405;buy;meat;56
2418;buy;meat;57
2418;buy;meat;57
2436;buy;meat;59
2446;buy;meat;60
2454;buy;meat;61
2464;buy;meat;62
2475;buy;meat;63
2484;buy;meat;64
2494;buy;meat;65
2505;buy;meat;66
2520;buy;meat;66
2528;buy;meat;66
2541;buy;meat;65
2549;buy;meat;65
2549;buy;meat;65
2564;buy;meat;66
2578;buy;meat;67
2585;buy;meat;68
2595;buy;meat;69
2607;buy;meat;70
2608;buy;meat;70
2625;buy;meat;72
2638;buy;meat;73
2644;buy;meat;74
2655;buy;meat;75
2668;buy;meat;76
2668;buy;meat;76
2668;buy;meat;76
2696;buy;meat;84
2717;buy;meat;77
2720;buy;meat;76
2725;buy;meat;76
2744;buy;meat;72
2755;buy;meat;66
2762;buy;meat;63
2767;buy;meat;63
2775;buy;meat;64
2784;buy;meat;65
2799;buy;meat;66
2810;buy;meat;65
2819;buy;meat;65
2827;buy;meat;65
2835;buy;meat;66
2850;buy;meat;66
2861;buy;meat;64
2869;buy;meat;64
2885;buy;meat;58
2887;buy;meat;58
2900;buy;meat;58
2910;buy;meat;57
2918;buy;meat;57
2931;buy;meat;56
2935;buy;meat;56
2935;buy;meat;56
2960;buy;meat;57
2970;buy;meat;56
2977;buy;meat;56
2985;buy;meat;57
2995;buy;meat;58
3010;buy;meat;58
3024;buy;meat;53
3025;buy;meat;53
3042;buy;meat;51
3043;buy;meat;50
3058;buy;meat;52
3073;buy;meat;49
3077;buy;meat;49
3078;buy;meat;49
3096;buy;meat;51
3107;buy;meat;52
3121;buy;meat;51
3126;buy;meat;51
3140;buy;meat;51
3144;buy;meat;51
3160;buy;meat;51
3173;buy;meat;47
3178;buy;meat;47
3190;buy;meat;47
3198;buy;meat;47
3213;buy;meat;44
3228;buy;meat;35
3234;buy;meat;30
3235;buy;meat;30
3244;buy;meat;31
3264;buy;meat;27
3265;buy;meat;26
3273;buy;meat;28
3290;buy;meat;28
3291;buy;meat;27
3314;buy;meat;24
3316;buy;meat;24
3323;buy;meat;25
3337;buy;meat;26
3345;buy;meat;27
3354;buy;meat;28
3367;buy;meat;29
3377;buy;meat;30
3389;buy;meat;31
3394;buy;meat;31
3405;buy;meat;32
3420;buy;meat;32
3426;buy;meat;32
3439;buy;meat;33
3439;buy;meat;33
3458;buy;meat;34
3472;buy;meat;32
3477;buy;meat;32
3486;buy;meat;33
3500;buy;meat;33
3517;buy;meat;25
3523;buy;meat;21
3528;buy;meat;21
3546;buy;meat;15
3559;buy;meat;5
3565;buy;meat;1
3565;buy;meat;1
3574;buy;meat;3
3583;buy;meat;4
3599;buy;meat;5
3615;buy;meat;1
3618;buy;meat;2
3626;buy;meat;3
3639;buy;meat;4
3656;buy;meat;1
3664;buy;meat;1
3668;buy;meat;2
3676;buy;meat;3
3689;buy;meat;4
3700;buy;meat;3
3716;buy;meat;1
3719;buy;meat;2
3724;buy;meat;2
3734;buy;meat;3
3744;buy;meat;4
3764;buy;meat;1
3774;buy;meat;1
3776;buy;meat;2
3783;buy;meat;3
3803;buy;meat;1
3807;buy;meat;2
3818;buy;meat;3
3834;buy;meat;1
3837;buy;meat;2
3844;buy;meat;3
3854;buy;meat;4
3870;buy;meat;4
3875;buy;meat;4
3892;buy;meat;2
3895;buy;meat;2
3906;buy;meat;3
3916;buy;meat;4
3936;buy;meat;1
3938;buy;meat;2
3947;buy;meat;3
3948;buy;meat;3
3985;buy;meat;1
3989;buy;meat;1
3996;buy;meat;1
3999;buy;meat;2
4008;buy;meat;3
4032;buy;meat;1
4035;buy;meat;1
4043;buy;meat;2
4050;buy;meat;2
4063;buy;meat;3
4082;buy;meat;1
4087;buy;meat;1
4093;buy;meat;2
4101;buy;meat;2
4108;buy;meat;3
4134;buy;meat;1
4136;buy;meat;1
4137;buy;meat;1
4151;buy;meat;3
4158;buy;meat;4
4182;buy;meat;1
4189;buy;meat;1
4191;buy;meat;2
4205;buy;meat;1
4207;buy;meat;2
4228;buy;meat;1
4234;buy;meat;1
4240;buy;meat;2
4250;buy;meat;3
4266;buy;meat;1
4272;buy;meat;2
4279;buy;meat;3
4296;buy;meat;1
4302;buy;meat;2
4327;buy;meat;1
4330;buy;meat;1
4333;buy;meat;2
4340;buy;meat;3
4350;buy;meat;4
4360;buy;meat;5
4374;buy;meat;6
4384;buy;meat;7
4390;buy;meat;8
4390;buy;meat;8
4414;buy;meat;10
4427;buy;meat;9
4431;buy;meat;9
4442;buy;meat;10
4453;buy;meat;11
4459;buy;meat;12
4471;buy;meat;13
4488;buy;meat;11
4491;buy;meat;11
4503;buy;meat;12
4510;buy;meat;13
4523;buy;meat;14
4534;buy;meat;15
4544;buy;meat;16
4552;buy;meat;17
4560;buy;meat;18
4560;buy;meat;18
4583;buy;meat;20
4591;buy;meat;21
4600;buy;meat;22
4601;buy;meat;22
4620;buy;meat;24
4647;buy;meat;13
4649;buy;meat;12
4651;buy;meat;12
4664;buy;meat;13
4673;buy;meat;14
4679;buy;meat;15
4698;buy;meat;13
4699;buy;meat;13
4710;buy;meat;14
4724;buy;meat;15
4725;buy;meat;15
4751;buy;meat;11
4751;buy;meat;11
4767;buy;meat;10
4769;buy;meat;10
4782;buy;meat;11
4793;buy;meat;12
4801;buy;meat;13
4810;buy;meat;14
4822;buy;meat;15
4831;buy;meat;16
4844;buy;meat;17
4850;buy;meat;18
4862;buy;meat;19
4872;buy;meat;20
4881;buy;meat;21
4897;buy;meat;20
4901;buy;meat;20
4914;buy;meat;21
4920;buy;meat;22
4937;buy;meat;21
4940;buy;meat;21
4952;buy;meat;22
4962;buy;meat;23
4971;buy;meat;24
4971;buy;meat;24
4995;buy;meat;26
5002;buy;meat;26
5010;buy;meat;27
5024;buy;meat;28
5031;buy;meat;29
5040;buy;meat;30
5053;buy;meat;31
5060;buy;meat;32
5075;buy;meat;33
5081;buy;meat;33
5090;buy;meat;34
5103;buy;meat;35
5110;buy;meat;36
5110;buy;meat;36
5133;buy;meat;38
5140;buy;meat;39
5152;buy;meat;40
5162;buy;meat;41
5170;buy;meat;42
5183;buy;meat;43
5190;buy;meat;44
5204;buy;meat;45
5210;buy;meat;46
5222;buy;meat;47
5233;buy;meat;48
5245;buy;meat;49
5252;buy;meat;49
5261;buy;meat;50
5271;buy;meat;51
5282;buy;meat;52
5282;buy;meat;52
5303;buy;meat;54
5303;buy;meat;54
5329;buy;meat;52
5332;buy;meat;52
5342;buy;meat;53
5349;buy;meat;54
5360;buy;meat;55
5372;buy;meat;56
5382;buy;meat;57
5390;buy;meat;58
5402;buy;meat;59
5403;buy;meat;59
5422;buy;meat;61
5431;buy;meat;62
5444;buy;meat;63
5459;buy;meat;60
5467;buy;meat;58
5474;buy;meat;58
5483;buy;meat;59
5489;buy;meat;60
5501;buy;meat;61
5510;buy;meat;62
5530;buy;meat;58
5536;buy;meat;57
5542;buy;meat;57
5553;buy;meat;58
5553;buy;meat;58
5580;buy;meat;55
5590;buy;meat;50
5592;buy;meat;50
5602;buy;meat;51
5610;buy;meat;52
5610;buy;meat;52
5641;buy;meat;48
5648;buy;meat;45
5648;buy;meat;45
5648;buy;meat;45
5677;buy;meat;46
5682;buy;meat;46
5701;buy;meat;41
5706;buy;meat;40
5710;buy;meat;40
5711;buy;meat;40
5730;buy;meat;42
5739;buy;meat;43
5751;buy;meat;44
5762;buy;meat;45
5763;buy;meat;45
5789;buy;meat;43
5792;buy;meat;43
5802;buy;meat;44
5810;buy;meat;45
5823;buy;meat;46
5823;buy;meat;46
5847;buy;meat;46
5852;buy;meat;46
5860;buy;meat;47
5882;buy;meat;41
5885;buy;meat;41
5894;buy;meat;41
5899;buy;meat;42
5913;buy;meat;43
5921;buy;meat;44
5935;buy;meat;45
5943;buy;meat;45
5943;buy;meat;45
5962;buy;meat;47
5981;buy;meat;42
5992;buy;meat;35
5997;buy;meat;33
6000;buy;meat;33
6011;buy;meat;34
6023;buy;meat;35
6030;buy;meat;36
6040;buy;meat;37
6052;buy;meat;38
6061;buy;meat;39
6074;buy;meat;40
6086;buy;meat;40
6094;buy;meat;40
6100;buy;meat;41
6111;buy;meat;42
6120;buy;meat;43
6139;buy;meat;40
6143;buy;meat;40
6150;buy;meat;41
6163;buy;meat;42
6172;buy;meat;43
6191;buy;meat;38
6196;buy;meat;37
6200;buy;meat;37
6201;buy;meat;37
6220;buy;meat;39
6229;buy;meat;40
6240;buy;meat;41
6253;buy;meat;42
6254;buy;meat;42
6275;buy;meat;44
6281;buy;meat;44
6290;buy;meat;45
6301;buy;meat;46
6311;buy;meat;47
6312;buy;meat;47
6330;buy;meat;49
6342;buy;meat;50
6350;buy;meat;51
6367;buy;meat;50
6372;buy;meat;50
6383;buy;meat;51
6390;buy;meat;52
6404;buy;meat;53
6410;buy;meat;54
6424;buy;meat;55
6433;buy;meat;56
6440;buy;meat;57
6456;buy;meat;57
6471;buy;meat;51
6473;buy;meat;51
6484;buy;meat;52
6490;buy;meat;53
6506;buy;meat;53
6515;buy;meat;53
6524;buy;meat;53
6532;buy;meat;54
6540;buy;meat;55
6555;buy;meat;56
6565;buy;meat;56
6573;buy;meat;56
6581;buy;meat;57
6592;buy;meat;58
6602;buy;meat;59
